UserId,Latitude,Longitude,SensorId,Timestamp,Units,SensorType,Radiation
ProfessorSievert,0.16037,-119.89,M_38,2020-04-06 05:00:00,cpm,mobile,41.5694
CitizenScientist,0.09715,-119.809,M_33,2020-04-06 05:00:00,cpm,mobile,29.9653
HSS,0.14529,-119.842,M_13,2020-04-06 05:00:00,cpm,mobile,16.1403
MySensor,0.18618,-119.904,M_50,2020-04-06 05:00:00,cpm,mobile,36.0405
CitizenScientist,0.15283,-119.852,M_36,2020-04-06 05:00:00,cpm,mobile,41.4972
MySensor,0.20155,-119.855,M_6,2020-04-06 05:00:00,cpm,mobile,16.225
TestUnit,0.174,-119.967,M_2,2020-04-06 05:00:00,cpm,mobile,22.6414
,0.16849,-119.79,S_15,2020-04-06 05:00:00,cpm,static,14.6685
MySensor,0.18096,-119.876,M_9,2020-04-06 05:00:00,cpm,mobile,10.645
,0.04147,-119.829,S_11,2020-04-06 05:00:00,cpm,static,14.685
CitizenScientist,0.04785,-119.748,M_21,2020-04-06 05:00:00,cpm,mobile,32.9667
AlwaysGlowing,0.1218,-119.818,M_42,2020-04-06 05:00:00,cpm,mobile,34.3828
CitizenScientist,0.14993,-119.914,M_20,2020-04-06 05:00:00,cpm,mobile,44.8416
RichardFox,0.20184,-119.887,M_11,2020-04-06 05:00:00,cpm,mobile,10.3959
HSS,0.21982,-119.871,M_10,2020-04-06 05:00:00,cpm,mobile,11.6727
MySensor,0.16124,-119.861,M_49,2020-04-06 05:00:00,cpm,mobile,41.3722
XrayLady,0.04669,-119.738,M_23,2020-04-06 05:00:00,cpm,mobile,14.2356
TaxiDriver,0.16617,-119.89,M_44,2020-04-06 05:00:00,cpm,mobile,40.5788
CitizenScientist,0.05568,-119.862,M_26,2020-04-06 05:00:00,cpm,mobile,32.8417
,0.18299,-119.856,S_9,2020-04-06 05:00:00,cpm,static,14.6098
MySensor,0.18792,-119.967,M_1,2020-04-06 05:00:00,cpm,mobile,32.6847
GermanWrinkler43,0.12441,-119.769,M_32,2020-04-06 05:00:00,cpm,mobile,29.5569
CitizenScientist,0.12557,-119.861,M_43,2020-04-06 05:00:00,cpm,mobile,33.4681
AS-1,0.04437,-119.771,M_28,2020-04-06 05:00:00,cpm,mobile,13.6306
CitizenScientist,0.09541,-119.9,M_16,2020-04-06 05:00:00,cpm,mobile,16.0733
MySensor,0.19807,-119.826,M_8,2020-04-06 05:00:00,cpm,mobile,10.536
Bob,0.15341,-119.897,M_37,2020-04-06 05:00:00,cpm,mobile,8.29167
CitizenScientist,0.14007,-119.83,M_15,2020-04-06 05:00:00,cpm,mobile,15.3333
ASWillhiem,0.18734,-119.932,M_4,2020-04-06 05:00:00,cpm,mobile,14.9542
CitizenScientist,0.08323,-119.805,M_34,2020-04-06 05:00:00,cpm,mobile,30.1056
CitizenScientist,0.03451,-119.821,M_25,2020-04-06 05:00:00,cpm,mobile,26.2514
HiMarkHS,0.11745,-119.925,M_17,2020-04-06 05:00:00,cpm,mobile,31.873
,0.1218,-119.793,S_14,2020-04-06 05:00:00,cpm,static,14.4757
NeutronsAreFreeOfCharge,0.06177,-119.775,M_48,2020-04-06 05:00:00,cpm,mobile,41.3583
,0.20764,-119.816,S_12,2020-04-06 05:00:00,cpm,static,14.6018
,0.15109,-119.91,S_4,2020-04-06 05:00:00,cpm,static,14.6218
CitizenScientist,0.02813,-119.841,M_24,2020-04-06 05:00:00,cpm,mobile,24.6792
CitizenScientist,0.12557,-119.88,M_39,2020-04-06 05:00:00,cpm,mobile,41.1069
CitizenScientist,0.01711,-119.806,M_27,2020-04-06 05:00:00,cpm,mobile,22.8878
CitizenScientist,0.06235,-119.831,M_45,2020-04-06 05:00:00,cpm,mobile,39.6806
CitizenScientist,0.19111,-119.869,M_5,2020-04-06 05:00:00,cpm,mobile,14.8637
Ckimball,0.17371,-119.86,M_46,2020-04-06 05:00:00,cpm,mobile,39.9145
CitizenScientist,0.1218,-119.883,M_41,2020-04-06 05:00:00,cpm,mobile,32.0958
AS-3,0.13891,-119.842,M_14,2020-04-06 05:00:00,cpm,mobile,15.4083
MutantX,0.11658,-119.891,M_40,2020-04-06 05:00:00,cpm,mobile,31.0958
,0.16849,-119.79,S_15,2020-04-06 06:00:00,cpm,static,14.599
CitizenScientist,0.12557,-119.861,M_43,2020-04-06 06:00:00,cpm,mobile,35.6903
MySensor,0.19807,-119.826,M_8,2020-04-06 06:00:00,cpm,mobile,10.2401
HiMarkHS,0.142017,-119.91,M_18,2020-04-06 06:00:00,cpm,mobile,20.4643
Bob,0.15341,-119.897,M_37,2020-04-06 06:00:00,cpm,mobile,8.20139
CitizenScientist,0.05568,-119.862,M_26,2020-04-06 06:00:00,cpm,mobile,32.9028
AS-1,0.0494221,-119.807,M_28,2020-04-06 06:00:00,cpm,mobile,16.7208
MySensor,0.16124,-119.861,M_49,2020-04-06 06:00:00,cpm,mobile,41.9542
CitizenScientist,0.08323,-119.805,M_34,2020-04-06 06:00:00,cpm,mobile,30.2069
CitizenScientist,0.0478499,-119.748,M_21,2020-04-06 06:00:00,cpm,mobile,32.8917
ASWillhiem,0.185051,-119.932,M_4,2020-04-06 06:00:00,cpm,mobile,14.8944
CitizenScientist,0.0723642,-119.85,M_25,2020-04-06 06:00:00,cpm,mobile,27.1537
,0.15689,-119.959,S_1,2020-04-06 06:00:00,cpm,static,14.548
MySensor,0.185801,-119.905,M_50,2020-04-06 06:00:00,cpm,mobile,35.9569
CitizenScientist,0.139588,-119.838,M_15,2020-04-06 06:00:00,cpm,mobile,15.6042
TestUnit,0.174,-119.967,M_2,2020-04-06 06:00:00,cpm,mobile,23.4087
CitizenScientist,0.14993,-119.914,M_20,2020-04-06 06:00:00,cpm,mobile,43.5592
,0.1218,-119.904,S_6,2020-04-06 06:00:00,cpm,static,14.5511
CitizenScientist,0.09541,-119.9,M_16,2020-04-06 06:00:00,cpm,mobile,15.7873
ProfessorSievert,0.160834,-119.914,M_38,2020-04-06 06:00:00,cpm,mobile,41.6056
HSS,0.14529,-119.842,M_13,2020-04-06 06:00:00,cpm,mobile,15.8625
UncleG,0.155142,-119.877,M_47,2020-04-06 06:00:00,cpm,mobile,40.4945
CitizenScientist,0.185827,-119.907,M_3,2020-04-06 06:00:00,cpm,mobile,21.4139
MySensor,0.151533,-119.828,M_9,2020-04-06 06:00:00,cpm,mobile,10.4307
CitizenScientist,0.150998,-119.859,M_36,2020-04-06 06:00:00,cpm,mobile,41.2347
XrayLady,0.04669,-119.738,M_23,2020-04-06 06:00:00,cpm,mobile,12.9194
TaxiDriver,0.165114,-119.889,M_44,2020-04-06 06:00:00,cpm,mobile,39.839
HSS,0.21982,-119.871,M_10,2020-04-06 06:00:00,cpm,mobile,10.4682
MySensor,0.18067,-119.849,M_7,2020-04-06 06:00:00,cpm,mobile,11.4726
AlwaysGlowing,0.111549,-119.856,M_42,2020-04-06 06:00:00,cpm,mobile,32.6056
RichardFox,0.20184,-119.887,M_11,2020-04-06 06:00:00,cpm,mobile,10.4721
HiMarkHS,0.08323,-119.789,M_35,2020-04-06 06:00:00,cpm,mobile,30.7694
,0.15979,-119.807,S_13,2020-04-06 06:00:00,cpm,static,14.6585
,0.04147,-119.829,S_11,2020-04-06 06:00:00,cpm,static,14.599
HSS,0.04205,-119.761,M_22,2020-04-06 06:00:00,cpm,mobile,22.0372
CitizenScientist,0.09715,-119.809,M_33,2020-04-06 06:00:00,cpm,mobile,30.0972
CitizenScientist,0.02813,-119.841,M_24,2020-04-06 06:00:00,cpm,mobile,24.0222
PeterLovesCrystals54,0.0827319,-119.732,M_30,2020-04-06 06:00:00,cpm,mobile,15.8514
CitizenScientist,0.136561,-119.876,M_19,2020-04-06 06:00:00,cpm,mobile,23.0583
AS-2,0.06206,-119.749,M_29,2020-04-06 06:00:00,cpm,mobile,13.9028
RadCurieous,0.08294,-119.732,M_31,2020-04-06 06:00:00,cpm,mobile,15.8333
CitizenScientist,0.19053,-119.842,M_12,2020-04-06 06:00:00,cpm,mobile,17.1932
CitizenScientist,0.06235,-119.831,M_45,2020-04-06 06:00:00,cpm,mobile,39.2347
NeutronsAreFreeOfCharge,0.06177,-119.775,M_48,2020-04-06 06:00:00,cpm,mobile,41.2569
MySensor,0.18792,-119.967,M_1,2020-04-06 06:00:00,cpm,mobile,32.5481
CitizenScientist,0.168331,-119.899,M_5,2020-04-06 06:00:00,cpm,mobile,10.0083
,0.18299,-119.856,S_9,2020-04-06 06:00:00,cpm,static,14.6854
,0.1218,-119.793,S_14,2020-04-06 06:00:00,cpm,static,14.5271
GermanWrinkler43,0.12441,-119.769,M_32,2020-04-06 06:00:00,cpm,mobile,29.7736
HiMarkHS,0.137408,-119.882,M_17,2020-04-06 06:00:00,cpm,mobile,32.3333
MySensor,0.1799,-119.859,M_6,2020-04-06 06:00:00,cpm,mobile,16.4056
,0.15109,-119.91,S_4,2020-04-06 06:00:00,cpm,static,14.6491
CitizenScientist,0.01711,-119.806,M_27,2020-04-06 06:00:00,cpm,mobile,22.4503
CitizenScientist,0.1218,-119.883,M_41,2020-04-06 06:00:00,cpm,mobile,33.3736
,0.20764,-119.816,S_12,2020-04-06 06:00:00,cpm,static,14.4446
MutantX,0.130505,-119.884,M_40,2020-04-06 06:00:00,cpm,mobile,30.6764
CitizenScientist,0.12557,-119.88,M_39,2020-04-06 06:00:00,cpm,mobile,42.6319
Ckimball,0.149618,-119.861,M_46,2020-04-06 06:00:00,cpm,mobile,39.8155
AS-3,0.110028,-119.82,M_14,2020-04-06 06:00:00,cpm,mobile,15.9208
CitizenScientist,0.110879,-119.913,M_15,2020-04-06 07:00:00,cpm,mobile,15.6545
ASWillhiem,0.124764,-119.885,M_4,2020-04-06 07:00:00,cpm,mobile,14.9319
HiMarkHS,0.11519,-119.918,M_18,2020-04-06 07:00:00,cpm,mobile,43.3102
,0.16849,-119.79,S_15,2020-04-06 07:00:00,cpm,static,14.6593
RichardFox,0.20184,-119.887,M_11,2020-04-06 07:00:00,cpm,mobile,10.3917
AS-1,0.058534,-119.844,M_28,2020-04-06 07:00:00,cpm,mobile,23.9931
Bob,0.146275,-119.869,M_37,2020-04-06 07:00:00,cpm,mobile,27.6264
CitizenScientist,0.143676,-119.913,M_16,2020-04-06 07:00:00,cpm,mobile,11.88
MySensor,0.16124,-119.861,M_49,2020-04-06 07:00:00,cpm,mobile,41.4069
CitizenScientist,0.124211,-119.868,M_20,2020-04-06 07:00:00,cpm,mobile,43.5326
MySensor,0.0950958,-119.771,M_9,2020-04-06 07:00:00,cpm,mobile,10.4333
CitizenScientist,0.101938,-119.797,M_21,2020-04-06 07:00:00,cpm,mobile,33.1694
MySensor,0.16947,-119.963,M_50,2020-04-06 07:00:00,cpm,mobile,35.9383
HSS,0.21982,-119.871,M_10,2020-04-06 07:00:00,cpm,mobile,11.5305
CitizenScientist,0.125529,-119.898,M_25,2020-04-06 07:00:00,cpm,mobile,26.7931
CitizenScientist,0.0551446,-119.823,M_26,2020-04-06 07:00:00,cpm,mobile,33.3375
CitizenScientist,0.120952,-119.871,M_41,2020-04-06 07:00:00,cpm,mobile,31.4458
MutantX,0.153021,-119.869,M_40,2020-04-06 07:00:00,cpm,mobile,30.4806
MySensor,0.19807,-119.826,M_8,2020-04-06 07:00:00,cpm,mobile,10.2408
CitizenScientist,0.153157,-119.916,M_5,2020-04-06 07:00:00,cpm,mobile,3.01139
,0.18299,-119.856,S_9,2020-04-06 07:00:00,cpm,static,14.5654
CitizenScientist,0.12558,-119.861,M_43,2020-04-06 07:00:00,cpm,mobile,33.9833
,0.1218,-119.793,S_14,2020-04-06 07:00:00,cpm,static,14.5961
NeutronsAreFreeOfCharge,0.06177,-119.775,M_48,2020-04-06 07:00:00,cpm,mobile,41.4653
GermanWrinkler43,0.12441,-119.769,M_32,2020-04-06 07:00:00,cpm,mobile,29.9431
,0.15109,-119.91,S_4,2020-04-06 07:00:00,cpm,static,14.6446
CitizenScientist,0.14757,-119.846,M_39,2020-04-06 07:00:00,cpm,mobile,41.4653
,0.1218,-119.904,S_6,2020-04-06 07:00:00,cpm,static,14.6986
CitizenScientist,0.08323,-119.805,M_34,2020-04-06 07:00:00,cpm,mobile,30.9277
,0.20764,-119.816,S_12,2020-04-06 07:00:00,cpm,static,14.6466
CitizenScientist,0.12557,-119.849,M_19,2020-04-06 07:00:00,cpm,mobile,21.8583
CitizenScientist,0.0995671,-119.817,M_33,2020-04-06 07:00:00,cpm,mobile,30.2472
HiMarkHS,0.152628,-119.856,M_17,2020-04-06 07:00:00,cpm,mobile,31.7333
AS-3,0.103274,-119.814,M_14,2020-04-06 07:00:00,cpm,mobile,15.65
PeterLovesCrystals54,0.0528366,-119.74,M_30,2020-04-06 07:00:00,cpm,mobile,15.7056
CitizenScientist,0.188428,-119.861,M_12,2020-04-06 07:00:00,cpm,mobile,18.5658
CitizenScientist,0.01711,-119.806,M_27,2020-04-06 07:00:00,cpm,mobile,23.0814
CitizenScientist,0.0561471,-119.802,M_45,2020-04-06 07:00:00,cpm,mobile,40.3236
Ckimball,0.0565843,-119.85,M_46,2020-04-06 07:00:00,cpm,mobile,40.3056
,0.15689,-119.959,S_1,2020-04-06 07:00:00,cpm,static,14.6095
CitizenScientist,0.02813,-119.841,M_24,2020-04-06 07:00:00,cpm,mobile,24.0597
TestUnit,0.170398,-119.961,M_2,2020-04-06 07:00:00,cpm,mobile,23.162
HSS,0.04205,-119.761,M_22,2020-04-06 07:00:00,cpm,mobile,21.2843
TaxiDriver,0.127063,-119.848,M_44,2020-04-06 07:00:00,cpm,mobile,38.6028
MySensor,0.18067,-119.849,M_7,2020-04-06 07:00:00,cpm,mobile,11.4811
ProfessorSievert,0.16843,-119.967,M_38,2020-04-06 07:00:00,cpm,mobile,41.7111
XrayLady,0.047789,-119.742,M_23,2020-04-06 07:00:00,cpm,mobile,13.2778
,0.04147,-119.829,S_11,2020-04-06 07:00:00,cpm,static,14.6516
HSS,0.14529,-119.842,M_13,2020-04-06 07:00:00,cpm,mobile,15.9639
CitizenScientist,0.173168,-119.904,M_3,2020-04-06 07:00:00,cpm,mobile,21.4181
AlwaysGlowing,0.104723,-119.875,M_42,2020-04-06 07:00:00,cpm,mobile,33.5583
CitizenScientist,0.120514,-119.91,M_36,2020-04-06 07:00:00,cpm,mobile,41.3748
UncleG,0.112053,-119.886,M_47,2020-04-06 07:00:00,cpm,mobile,40.0347
,0.15979,-119.807,S_13,2020-04-06 07:00:00,cpm,static,14.7233
MySensor,0.18792,-119.967,M_1,2020-04-06 07:00:00,cpm,mobile,32.0062
MySensor,0.124159,-119.887,M_6,2020-04-06 07:00:00,cpm,mobile,15.7451
RadCurieous,0.08294,-119.732,M_31,2020-04-06 07:00:00,cpm,mobile,16.392
AS-2,0.06206,-119.749,M_29,2020-04-06 07:00:00,cpm,mobile,13.6139
HiMarkHS,0.0852086,-119.813,M_35,2020-04-06 07:00:00,cpm,mobile,30.8764
,0.1218,-119.793,S_14,2020-04-06 08:00:00,cpm,static,14.6036
AS-3,0.103274,-119.814,M_14,2020-04-06 08:00:00,cpm,mobile,15.6389
CitizenScientist,0.147499,-119.884,M_33,2020-04-06 08:00:00,cpm,mobile,30.2153
CitizenScientist,0.01711,-119.806,M_27,2020-04-06 08:00:00,cpm,mobile,23.7678
,0.20764,-119.816,S_12,2020-04-06 08:00:00,cpm,static,14.6672
,0.15109,-119.91,S_4,2020-04-06 08:00:00,cpm,static,14.6249
CitizenScientist,0.153157,-119.916,M_5,2020-04-06 08:00:00,cpm,mobile,3.01056
CitizenScientist,0.02813,-119.841,M_24,2020-04-06 08:00:00,cpm,mobile,24.1097
CitizenScientist,0.055149,-119.799,M_45,2020-04-06 08:00:00,cpm,mobile,40.7514
HSS,0.04205,-119.761,M_22,2020-04-06 08:00:00,cpm,mobile,20.1319
Ckimball,0.052247,-119.851,M_46,2020-04-06 08:00:00,cpm,mobile,39.9542
CitizenScientist,0.174034,-119.916,M_12,2020-04-06 08:00:00,cpm,mobile,17.4667
HiMarkHS,0.152628,-119.856,M_17,2020-04-06 08:00:00,cpm,mobile,32.5028
NeutronsAreFreeOfCharge,0.06177,-119.775,M_48,2020-04-06 08:00:00,cpm,mobile,41.6903
CitizenScientist,0.12553,-119.898,M_25,2020-04-06 08:00:00,cpm,mobile,26.5292
CitizenScientist,0.121764,-119.821,M_41,2020-04-06 08:00:00,cpm,mobile,32.2556
ASWillhiem,0.11194,-119.872,M_4,2020-04-06 08:00:00,cpm,mobile,15.95
,0.18299,-119.856,S_9,2020-04-06 08:00:00,cpm,static,14.6833
MutantX,0.153021,-119.869,M_40,2020-04-06 08:00:00,cpm,mobile,30.8958
CitizenScientist,0.156556,-119.92,M_16,2020-04-06 08:00:00,cpm,mobile,3.14694
Bob,0.121879,-119.822,M_37,2020-04-06 08:00:00,cpm,mobile,40.7264
CitizenScientist,0.154828,-119.838,M_39,2020-04-06 08:00:00,cpm,mobile,41.4181
MySensor,0.19807,-119.826,M_8,2020-04-06 08:00:00,cpm,mobile,10.1312
CitizenScientist,0.0565714,-119.728,M_26,2020-04-06 08:00:00,cpm,mobile,33.125
CitizenScientist,0.08323,-119.805,M_34,2020-04-06 08:00:00,cpm,mobile,30.125
MySensor,0.18792,-119.967,M_1,2020-04-06 08:00:00,cpm,mobile,31.6311
GermanWrinkler43,0.12441,-119.769,M_32,2020-04-06 08:00:00,cpm,mobile,29.7847
CitizenScientist,0.146844,-119.845,M_43,2020-04-06 08:00:00,cpm,mobile,35.9597
CitizenScientist,0.0445794,-119.778,M_20,2020-04-06 08:00:00,cpm,mobile,42.4463
XrayLady,0.098159,-119.839,M_23,2020-04-06 08:00:00,cpm,mobile,12.8042
CitizenScientist,0.165641,-119.855,M_21,2020-04-06 08:00:00,cpm,mobile,32.9853
RichardFox,0.20184,-119.887,M_11,2020-04-06 08:00:00,cpm,mobile,10.5237
AS-1,0.058534,-119.844,M_28,2020-04-06 08:00:00,cpm,mobile,23.6889
HSS,0.14529,-119.842,M_13,2020-04-06 08:00:00,cpm,mobile,16.0444
,0.04147,-119.829,S_11,2020-04-06 08:00:00,cpm,static,14.6015
HSS,0.21982,-119.871,M_10,2020-04-06 08:00:00,cpm,mobile,10.6599
MySensor,0.16124,-119.861,M_49,2020-04-06 08:00:00,cpm,mobile,41.2444
CitizenScientist,0.106168,-119.919,M_15,2020-04-06 08:00:00,cpm,mobile,15.5978
TestUnit,0.130865,-119.89,M_2,2020-04-06 08:00:00,cpm,mobile,23.3474
,0.16849,-119.79,S_15,2020-04-06 08:00:00,cpm,static,14.6034
HiMarkHS,0.11517,-119.918,M_18,2020-04-06 08:00:00,cpm,mobile,43.7513
,0.15689,-119.959,S_1,2020-04-06 08:00:00,cpm,static,14.6299
MySensor,0.09492,-119.771,M_9,2020-04-06 08:00:00,cpm,mobile,10.1375
AlwaysGlowing,0.104723,-119.875,M_42,2020-04-06 08:00:00,cpm,mobile,34.0333
ProfessorSievert,0.16843,-119.967,M_38,2020-04-06 08:00:00,cpm,mobile,41.3194
TaxiDriver,0.122175,-119.845,M_44,2020-04-06 08:00:00,cpm,mobile,39.8486
MySensor,0.18067,-119.849,M_7,2020-04-06 08:00:00,cpm,mobile,11.4756
AS-2,0.06206,-119.749,M_29,2020-04-06 08:00:00,cpm,mobile,13.7931
,0.15979,-119.807,S_13,2020-04-06 08:00:00,cpm,static,14.5351
CitizenScientist,0.12557,-119.849,M_19,2020-04-06 08:00:00,cpm,mobile,22.3417
HiMarkHS,0.111512,-119.889,M_35,2020-04-06 08:00:00,cpm,mobile,30.7694
CitizenScientist,0.173168,-119.904,M_3,2020-04-06 08:00:00,cpm,mobile,21.8514
,0.1218,-119.904,S_6,2020-04-06 08:00:00,cpm,static,14.6203
RadCurieous,0.08294,-119.732,M_31,2020-04-06 08:00:00,cpm,mobile,15.8389
PeterLovesCrystals54,0.051409,-119.741,M_30,2020-04-06 08:00:00,cpm,mobile,15.6931
UncleG,0.112053,-119.886,M_47,2020-04-06 08:00:00,cpm,mobile,39.3042
CitizenScientist,0.119231,-119.911,M_36,2020-04-06 08:00:00,cpm,mobile,40.9047
CitizenScientist,0.055149,-119.799,M_45,2020-04-06 09:00:00,cpm,mobile,40.8333
CitizenScientist,0.154828,-119.838,M_39,2020-04-06 09:00:00,cpm,mobile,41.5556
AS-3,0.103274,-119.814,M_14,2020-04-06 09:00:00,cpm,mobile,15.6833
Ckimball,0.052247,-119.851,M_46,2020-04-06 09:00:00,cpm,mobile,39.2514
MutantX,0.153021,-119.869,M_40,2020-04-06 09:00:00,cpm,mobile,32.6347
,0.20764,-119.816,S_12,2020-04-06 09:00:00,cpm,static,14.437
CitizenScientist,0.02813,-119.841,M_24,2020-04-06 09:00:00,cpm,mobile,24.2847
CitizenScientist,0.01711,-119.806,M_27,2020-04-06 09:00:00,cpm,mobile,23.5119
CitizenScientist,0.121771,-119.821,M_41,2020-04-06 09:00:00,cpm,mobile,31.0792
,0.15109,-119.91,S_4,2020-04-06 09:00:00,cpm,static,14.4779
,0.1218,-119.793,S_14,2020-04-06 09:00:00,cpm,static,14.7386
HiMarkHS,0.152628,-119.856,M_17,2020-04-06 09:00:00,cpm,mobile,31.9986
CitizenScientist,0.153157,-119.916,M_5,2020-04-06 09:00:00,cpm,mobile,3.00944
TestUnit,0.125398,-119.883,M_2,2020-04-06 09:00:00,cpm,mobile,24.8035
NeutronsAreFreeOfCharge,0.06177,-119.775,M_48,2020-04-06 09:00:00,cpm,mobile,41.3736
RadCurieous,0.08294,-119.732,M_31,2020-04-06 09:00:00,cpm,mobile,15.7222
HiMarkHS,0.112194,-119.89,M_35,2020-04-06 09:00:00,cpm,mobile,30.6958
PeterLovesCrystals54,0.051409,-119.741,M_30,2020-04-06 09:00:00,cpm,mobile,15.8278
MySensor,0.18067,-119.849,M_7,2020-04-06 09:00:00,cpm,mobile,11.7366
AS-2,0.06206,-119.749,M_29,2020-04-06 09:00:00,cpm,mobile,13.7736
ProfessorSievert,0.16843,-119.967,M_38,2020-04-06 09:00:00,cpm,mobile,41.9382
CitizenScientist,0.153379,-119.891,M_33,2020-04-06 09:00:00,cpm,mobile,30.1931
CitizenScientist,0.12557,-119.849,M_19,2020-04-06 09:00:00,cpm,mobile,23.4694
HSS,0.04205,-119.761,M_22,2020-04-06 09:00:00,cpm,mobile,21.6954
,0.15979,-119.807,S_13,2020-04-06 09:00:00,cpm,static,14.5782
UncleG,0.112053,-119.886,M_47,2020-04-06 09:00:00,cpm,mobile,40.4028
CitizenScientist,0.174034,-119.916,M_12,2020-04-06 09:00:00,cpm,mobile,18.0722
CitizenScientist,0.173168,-119.904,M_3,2020-04-06 09:00:00,cpm,mobile,21.2431
MySensor,0.18792,-119.967,M_1,2020-04-06 09:00:00,cpm,mobile,31.1437
MySensor,0.16124,-119.861,M_49,2020-04-06 09:00:00,cpm,mobile,41.4444
RichardFox,0.20184,-119.887,M_11,2020-04-06 09:00:00,cpm,mobile,10.3578
,0.04147,-119.829,S_11,2020-04-06 09:00:00,cpm,static,14.7093
HSS,0.218154,-119.869,M_10,2020-04-06 09:00:00,cpm,mobile,10.7831
TaxiDriver,0.122175,-119.845,M_44,2020-04-06 09:00:00,cpm,mobile,41.175
AlwaysGlowing,0.104723,-119.875,M_42,2020-04-06 09:00:00,cpm,mobile,33.0458
CitizenScientist,0.166634,-119.856,M_21,2020-04-06 09:00:00,cpm,mobile,33.494
CitizenScientist,0.033406,-119.771,M_20,2020-04-06 09:00:00,cpm,mobile,42.5188
CitizenScientist,0.119231,-119.911,M_36,2020-04-06 09:00:00,cpm,mobile,41.7854
XrayLady,0.175877,-119.907,M_23,2020-04-06 09:00:00,cpm,mobile,13.1083
,0.16849,-119.79,S_15,2020-04-06 09:00:00,cpm,static,14.5177
MySensor,0.09492,-119.771,M_9,2020-04-06 09:00:00,cpm,mobile,10.2306
HiMarkHS,0.11517,-119.918,M_18,2020-04-06 09:00:00,cpm,mobile,43.1912
HSS,0.141788,-119.825,M_13,2020-04-06 09:00:00,cpm,mobile,15.7986
Bob,0.121879,-119.822,M_37,2020-04-06 09:00:00,cpm,mobile,41.8799
,0.1218,-119.904,S_6,2020-04-06 09:00:00,cpm,static,14.5362
CitizenScientist,0.08323,-119.805,M_34,2020-04-06 09:00:00,cpm,mobile,30.5667
CitizenScientist,0.106168,-119.919,M_15,2020-04-06 09:00:00,cpm,mobile,15.3556
CitizenScientist,0.12553,-119.898,M_25,2020-04-06 09:00:00,cpm,mobile,26.5444
AS-1,0.058534,-119.844,M_28,2020-04-06 09:00:00,cpm,mobile,23.6833
ASWillhiem,0.11194,-119.872,M_4,2020-04-06 09:00:00,cpm,mobile,15.0667
,0.15689,-119.959,S_1,2020-04-06 09:00:00,cpm,static,14.5276
GermanWrinkler43,0.12441,-119.769,M_32,2020-04-06 09:00:00,cpm,mobile,29.7
CitizenScientist,0.056793,-119.728,M_26,2020-04-06 09:00:00,cpm,mobile,32.9514
,0.18299,-119.856,S_9,2020-04-06 09:00:00,cpm,static,14.6827
CitizenScientist,0.148297,-119.843,M_43,2020-04-06 09:00:00,cpm,mobile,36.2014
CitizenScientist,0.156556,-119.92,M_16,2020-04-06 09:00:00,cpm,mobile,3.16056
MySensor,0.19807,-119.826,M_8,2020-04-06 09:00:00,cpm,mobile,10.3716
HSS,0.153068,-119.847,M_10,2020-04-06 10:00:00,cpm,mobile,10.6085
HiMarkHS,0.112194,-119.89,M_35,2020-04-06 10:00:00,cpm,mobile,30.9431
,0.15979,-119.807,S_13,2020-04-06 10:00:00,cpm,static,14.5406
MySensor,0.09492,-119.771,M_9,2020-04-06 10:00:00,cpm,mobile,9.90556
CitizenScientist,0.173168,-119.904,M_3,2020-04-06 10:00:00,cpm,mobile,20.9889
RichardFox,0.20184,-119.887,M_11,2020-04-06 10:00:00,cpm,mobile,10.5034
CitizenScientist,0.119231,-119.911,M_36,2020-04-06 10:00:00,cpm,mobile,41.2047
XrayLady,0.178883,-119.91,M_23,2020-04-06 10:00:00,cpm,mobile,13.0694
AlwaysGlowing,0.104723,-119.875,M_42,2020-04-06 10:00:00,cpm,mobile,33.0111
,0.04147,-119.829,S_11,2020-04-06 10:00:00,cpm,static,14.6338
MySensor,0.18792,-119.967,M_1,2020-04-06 10:00:00,cpm,mobile,30.6285
UncleG,0.112053,-119.886,M_47,2020-04-06 10:00:00,cpm,mobile,40.7347
HSS,0.136747,-119.779,M_13,2020-04-06 10:00:00,cpm,mobile,16.0069
MySensor,0.18067,-119.849,M_7,2020-04-06 10:00:00,cpm,mobile,11.2415
ProfessorSievert,0.16843,-119.967,M_38,2020-04-06 10:00:00,cpm,mobile,41.6111
TaxiDriver,0.122175,-119.845,M_44,2020-04-06 10:00:00,cpm,mobile,40.1222
,0.1218,-119.904,S_6,2020-04-06 10:00:00,cpm,static,14.5597
CitizenScientist,0.12557,-119.849,M_19,2020-04-06 10:00:00,cpm,mobile,22.275
CitizenScientist,0.02813,-119.841,M_24,2020-04-06 10:00:00,cpm,mobile,24.2708
,0.15689,-119.959,S_1,2020-04-06 10:00:00,cpm,static,14.6337
PeterLovesCrystals54,0.051409,-119.741,M_30,2020-04-06 10:00:00,cpm,mobile,15.7889
AS-2,0.06206,-119.749,M_29,2020-04-06 10:00:00,cpm,mobile,13.7597
RadCurieous,0.08294,-119.732,M_31,2020-04-06 10:00:00,cpm,mobile,15.8042
TestUnit,0.125398,-119.883,M_2,2020-04-06 10:00:00,cpm,mobile,23.6583
HSS,0.104028,-119.779,M_22,2020-04-06 10:00:00,cpm,mobile,19.9597
CitizenScientist,0.174034,-119.916,M_12,2020-04-06 10:00:00,cpm,mobile,17.5556
CitizenScientist,0.153379,-119.891,M_33,2020-04-06 10:00:00,cpm,mobile,30.2542
